timestamp,speaker,languagen,text,source,line
07:16:25,l,en,"It was in every universe, obviously.",4_9hours.mp4,7214
07:16:29,o,en,There's a flashback in the Muppet movie where they show what impact Kermit had on all his friends' lives and whatever.,4_9hours.mp4,7215
07:16:40,o,en,"And while they're showing the flashback or the alternative universe, the creators just used some stock footage where the Twin Towers were still standing.",4_9hours.mp4,7216
07:16:53,o,en,So...,4_9hours.mp4,7217
07:16:56,o,en,There's something in Kermit's life.,4_9hours.mp4,7218
07:16:59,o,en,Something Kermit did.,4_9hours.mp4,7219
07:17:02,o,en,He altered the timeline in a way that 9-11 happened.,4_9hours.mp4,7220
07:17:07,o,en,Fucking Kermit.,4_9hours.mp4,7221
07:17:15,l,en,There's a fucking rune bear.,4_9hours.mp4,7222
07:17:18,o,en,I don't know.,4_9hours.mp4,7223
07:17:20,o,en,Is he the night lord of this rune?,4_9hours.mp4,7224
07:17:23,l,en,I really hope it is.,4_9hours.mp4,7225
07:17:28,l,en,I don't know if we can kill him.,4_9hours.mp4,7226
07:17:33,l,en,"Oh my god, he's playing ball with me.",4_9hours.mp4,7227
07:17:38,o,en,But I'm playing with his balls.,4_9hours.mp4,7228
07:17:46,l,en,Sure.,4_9hours.mp4,7229
07:17:55,o,en,Don't hide your face from me.,4_9hours.mp4,7231
07:17:58,l,en,You're beautiful.,4_9hours.mp4,7232
07:18:03,l,en,Well done.,4_9hours.mp4,7233
07:18:06,o,en,Bloodstained dagger.,4_9hours.mp4,7234
07:18:10,o,en,Attacks inflict speed?,4_9hours.mp4,7235
07:18:11,l,en,"Yeah, level 10.",4_9hours.mp4,7236
07:18:12,o,en,Oh?,4_9hours.mp4,7237
07:18:16,o,en,I should never have taken that.,4_9hours.mp4,7238
07:18:20,o,en,Yoink.,4_9hours.mp4,7239
07:18:21,o,en,"Hey, I wanted them.",4_9hours.mp4,7240
07:18:23,o,en,"Well, I took it.",4_9hours.mp4,7241
07:18:24,o,en,There's nothing you can do about it.,4_9hours.mp4,7242
07:18:26,o,en,Give him back.,4_9hours.mp4,7243
07:18:27,l,en,What?,4_9hours.mp4,7244
07:18:28,l,en,There's another bear.,4_9hours.mp4,7245
07:18:30,o,en,"It's not a rune bear, though.",4_9hours.mp4,7246
07:18:32,o,en,It's just a bear.,4_9hours.mp4,7247
07:18:44,o,en,Now I fell asleep.,4_9hours.mp4,7248
07:18:50,o,en,I can't imagine getting punched so hard.,4_9hours.mp4,7249
07:18:54,o,en,I'm just tired.,4_9hours.mp4,7250
07:18:55,o,en,I'm just getting tired.,4_9hours.mp4,7251
07:19:02,l,en,"Yeah, hit him in the face.",4_9hours.mp4,7252
07:19:06,l,en,You turned him white.,4_9hours.mp4,7253
07:19:08,l,en,You turned him white.,4_9hours.mp4,7254
07:19:10,o,en,"Yeah, that's frost.",4_9hours.mp4,7255
07:19:12,o,en,That's literally...,4_9hours.mp4,7256
07:19:13,l,en,You turned him white.,4_9hours.mp4,7257
07:19:14,o,en,...like the 700th time that happened to an enemy we fought.,4_9hours.mp4,7258
07:19:18,l,en,But you turned his fur white.,4_9hours.mp4,7259
07:19:21,o,en,He's a polar bear now.,4_9hours.mp4,7260
07:19:22,o,en,"He's a polar bear, yeah.",4_9hours.mp4,7261
07:19:24,l,en,He's gonna get deported.,4_9hours.mp4,7262
07:19:27,o,en,Because he's white?,4_9hours.mp4,7263
07:19:29,l,en,"Yeah, because he's gonna get deported to the North Pole.",4_9hours.mp4,7264
07:19:33,l,en,Because he's a polar bear now.,4_9hours.mp4,7265
07:19:35,o,en,Deported to the Netherrealm because he's fucking dead.,4_9hours.mp4,7266
07:19:39,l,en,What the fuck?,4_9hours.mp4,7267
07:19:40,l,en,That's so mean of you.,4_9hours.mp4,7268
07:19:42,o,en,I wanna get deported to your Nether regions.,4_9hours.mp4,7269
07:19:46,o,en,Giggity.,4_9hours.mp4,7271
07:19:48,l,en,Giggity.,4_9hours.mp4,7272
07:19:50,o,en,Giggity.,4_9hours.mp4,7273
07:19:51,l,en,Quaggmeier,4_9hours.mp4,7274
07:19:56,o,en,It's the quagg,4_9hours.mp4,7275
07:19:58,l,en,"It's just the quagg, guys.",4_9hours.mp4,7276
07:20:00,o,en,Wait.,4_9hours.mp4,7277
07:20:01,o,en,"Okay, Gede, is there a...",4_9hours.mp4,7278
07:20:04,o,en,"If there is a grace, if anyone is in need of more flasks, I would recommend visiting",4_9hours.mp4,7279
07:20:15,o,en,it.,4_9hours.mp4,7280
07:20:16,l,en,"No, thank you.",4_9hours.mp4,7281
07:20:17,o,en,Do you have any recommendation?,4_9hours.mp4,7282
07:20:18,o,en,"No, thank you.",4_9hours.mp4,7283
07:20:19,o,en,Am I requi...,4_9hours.mp4,7284
07:20:20,o,en,"Oh, this thing's here.",4_9hours.mp4,7285
07:20:21,o,en,"Wait, I didn't get all the...",4_9hours.mp4,7286
07:20:30,o,en,I did.,4_9hours.mp4,7295
07:20:31,o,en,I'm retarded again.,4_9hours.mp4,7296
07:20:33,o,en,What retarded?,4_9hours.mp4,7297
07:20:35,l,en,Okay.,4_9hours.mp4,7298
07:20:36,o,en,"No matter how hard I try, I always come back to being retarded.",4_9hours.mp4,7299
07:20:41,o,en,"Oh, yeah.",4_9hours.mp4,7300
07:20:42,o,en,Take it.,4_9hours.mp4,7301
07:20:43,o,en,"Take it, Gede.",4_9hours.mp4,7302
07:20:44,o,en,Improved incantations on that sword?,4_9hours.mp4,7303
07:20:45,o,en,Just like it to be targeted.,4_9hours.mp4,7304
07:20:46,o,en,I don't mind if I do.,4_9hours.mp4,7305
07:21:08,o,en,I'm not building 2 armaments.,4_9hours.mp4,7319
07:21:10,o,en,But it's okay.,4_9hours.mp4,7320
07:21:28,o,en,How long is this going to take?,4_9hours.mp4,7321
07:21:48,o,en,I regret this.,4_9hours.mp4,7322
07:21:49,o,en,I regret this.,4_9hours.mp4,7323
07:21:51,o,en,I'm Iron Man and I'm heavy as fuck.,4_9hours.mp4,7324
07:21:59,o,en,Got him.,4_9hours.mp4,7325
07:22:00,o,en,Quick and nimble.,4_9hours.mp4,7326
07:22:01,l,en,Got him.,4_9hours.mp4,7327
07:22:03,o,en,Not quick and not nimble.,4_9hours.mp4,7328
07:22:06,l,en,"Oh, fuck you.",4_9hours.mp4,7329
07:22:08,l,en,Bullshit ass bullshit bitches.,4_9hours.mp4,7330
07:22:16,o,en,You put him in the stone.,4_9hours.mp4,7331
07:22:19,o,en,Get the others.,4_9hours.mp4,7332
07:22:25,o,en,"Bro, as if.",4_9hours.mp4,7333
07:22:31,l,en,The fucking ass of the horse is cock blocking me.,4_9hours.mp4,7334
07:22:47,o,en,"Bro, I dodged.",4_9hours.mp4,7335
07:22:52,o,en,Why is he targeting me?,4_9hours.mp4,7336
07:22:59,o,en,Can't you both have...,4_9hours.mp4,7337
07:23:00,o,en,"Oh, fucking.",4_9hours.mp4,7338
07:23:01,o,en,"Yeah, but he's just less likely to target me.",4_9hours.mp4,7339
07:23:05,o,en,Not going to target me.,4_9hours.mp4,7340
07:23:12,o,en,"Bro, you fucking kidding me?",4_9hours.mp4,7341
07:23:13,o,en,I'm invisible.,4_9hours.mp4,7342
07:23:15,o,en,Now he's making shit up.,4_9hours.mp4,7343
07:23:35,o,en,"Oh, we got both.",4_9hours.mp4,7344
07:23:36,o,en,Wait.,4_9hours.mp4,7345
07:23:38,o,en,Ow.,4_9hours.mp4,7346
07:23:40,o,en,Get the gigi.,4_9hours.mp4,7347
07:23:42,o,en,I got it.,4_9hours.mp4,7348
07:23:44,o,en,We need the gigi.,4_9hours.mp4,7349
07:23:46,o,en,Got it.,4_9hours.mp4,7350
07:23:57,o,en,"Oh, oh, oh.",4_9hours.mp4,7351
07:23:59,o,en,Tombstone.,4_9hours.mp4,7352
07:24:13,o,en,Yes.,4_9hours.mp4,7353
07:24:18,o,en,Tombstone.,4_9hours.mp4,7354
07:24:21,o,en,"Tombstone, dear.",4_9hours.mp4,7355
07:24:23,l,en,Get tombstoned,4_9hours.mp4,7356
07:24:25,o,en,Bitch.,4_9hours.mp4,7357
07:24:26,o,en,Get stone.,4_9hours.mp4,7358
07:24:28,l,en,Rise from defeat a single time.,4_9hours.mp4,7359
07:24:30,l,en,Yeah.,4_9hours.mp4,7360
07:24:32,o,en,That's good.,4_9hours.mp4,7361
07:24:34,l,en,I took it.,4_9hours.mp4,7362
07:24:36,o,en,If it actually works.,4_9hours.mp4,7363
07:24:40,o,en,Okay.,4_9hours.mp4,7364
07:24:41,o,en,Do we want to do stupid shit?,4_9hours.mp4,7365
07:24:45,l,en,What about this boss down here?,4_9hours.mp4,7366
07:24:47,o,en,"Okay, let's go.",4_9hours.mp4,7367
07:24:48,l,en,He's like not far.,4_9hours.mp4,7368
07:24:49,l,en,Maybe we can pull him?,4_9hours.mp4,7369
07:24:55,l,en,No.,4_9hours.mp4,7370
07:25:01,l,en,"Wait, there's no one.",4_9hours.mp4,7371
07:25:03,o,en,In the fuck?,4_9hours.mp4,7372
07:25:04,l,en,It's fake news.,4_9hours.mp4,7373
07:25:06,o,en,We've been scammed.,4_9hours.mp4,7374
07:25:12,o,en,The fuck scammed us.,4_9hours.mp4,7375
07:25:13,l,en,Where then?,4_9hours.mp4,7376
07:25:14,l,en,I'm leaving.,4_9hours.mp4,7377
07:25:18,o,en,Let's just fucking leave.,4_9hours.mp4,7378
07:25:22,l,en,But we can get level 11 at least.,4_9hours.mp4,7379
07:25:26,o,en,Level 9?,4_9hours.mp4,7380
07:25:27,l,en,"Wait, I can still take something?",4_9hours.mp4,7381
07:25:29,o,en,Yeah.,4_9hours.mp4,7382
07:25:32,o,en,Sure.,4_9hours.mp4,7383
07:25:33,o,en,What do you want to take?,4_9hours.mp4,7384
07:25:34,l,en,"Oh, I have to actually equip that.",4_9hours.mp4,7385
07:25:38,o,en,I can go to 11.,4_9hours.mp4,7386
07:25:40,o,en,"Why are you level 9, broski?",4_9hours.mp4,7387
07:25:42,l,en,Yeah.,4_9hours.mp4,7388
07:25:43,o,en,"I got 90k runes, but I don't know if I can get to level 11.",4_9hours.mp4,7389
07:25:47,o,en,Level up one time?,4_9hours.mp4,7390
07:25:49,l,en,"Wait, there's still some enemies around here.",4_9hours.mp4,7391
07:25:52,o,en,"Wait, we can...",4_9hours.mp4,7392
07:25:54,o,en,There's a grace here.,4_9hours.mp4,7393
07:25:55,o,en,I'm gonna check the grace.,4_9hours.mp4,7394
07:25:57,o,en,"It heals me, and I got...",4_9hours.mp4,7395
07:26:00,o,en,"No, that's sometimes too good.",4_9hours.mp4,7396
07:26:02,o,en,Is there anyone close by who is in need of dying?,4_9hours.mp4,7397
07:26:16,l,en,"No, there's no one here.",4_9hours.mp4,7398
07:26:19,o,en,Kill someone.,4_9hours.mp4,7399
07:26:20,l,en,Someone else at least.,4_9hours.mp4,7400
07:26:21,o,en,A beast.,4_9hours.mp4,7401
07:26:22,o,en,There's bats.,4_9hours.mp4,7402
07:26:25,o,en,Bats on my ass.,4_9hours.mp4,7403
07:26:33,o,en,"Oh, I got the HP thing where it recovers slowly.",4_9hours.mp4,7404
07:26:38,l,en,Oh no.,4_9hours.mp4,7405
07:26:40,o,en,Why would you do that to yourself?,4_9hours.mp4,7406
07:26:42,o,en,I don't know.,4_9hours.mp4,7407
07:26:45,l,en,Bloodstained dagger.,4_9hours.mp4,7408
07:27:03,o,en,"Okay, I've killed everything I can see.",4_9hours.mp4,7409
07:27:05,l,en,"Yeah, come back.",4_9hours.mp4,7410
07:27:08,o,en,"Baby, come back.",4_9hours.mp4,7411
07:27:14,l,en,"Oh, I went in right away.",4_9hours.mp4,7412
07:27:16,l,en,Oopsie.,4_9hours.mp4,7413
07:27:17,o,en,What the fuck?,4_9hours.mp4,7414
07:27:19,l,en,What the fuck?,4_9hours.mp4,7415
07:27:20,o,en,You done did it.,4_9hours.mp4,7416
07:27:22,o,en,Now I can't come.,4_9hours.mp4,7417
07:27:25,l,de,Scheiße.,4_9hours.mp4,7418
07:27:26,o,en,I'm gonna come.,4_9hours.mp4,7419
07:27:29,o,en,Do not come.,4_9hours.mp4,7420
07:27:33,l,en,"What the fuck, Tom?",4_9hours.mp4,7421
07:27:37,o,en,"You can, you don't need to.",4_9hours.mp4,7422
07:27:41,o,en,It always happens to me.,4_9hours.mp4,7423
07:27:44,o,en,I can't read.,4_9hours.mp4,7424
07:27:48,o,en,What the fuck?,4_9hours.mp4,7425
07:27:49,o,en,Why did I instantly die?,4_9hours.mp4,7426
07:27:50,o,en,I instantly died.,4_9hours.mp4,7427
07:27:56,o,en,"Thank you, sir.",4_9hours.mp4,7428
07:28:00,o,en,Is there a problem?,4_9hours.mp4,7429
07:28:05,o,en,I would brand you with this sock.,4_9hours.mp4,7430
07:28:13,o,en,Good evening.,4_9hours.mp4,7431
07:28:18,o,en,Can I upgrade my shit?,4_9hours.mp4,7432
07:28:20,o,en,Level 11.,4_9hours.mp4,7433
07:28:23,o,en,"Oh, I can upgrade my shit.",4_9hours.mp4,7434
07:28:24,o,en,Let's fucking go.,4_9hours.mp4,7435
07:28:30,o,en,I need starlight shards.,4_9hours.mp4,7436
07:28:31,o,en,"Can you buy me starlight shards, please?",4_9hours.mp4,7437
07:28:33,o,en,With the rest of your runes.,4_9hours.mp4,7438
07:28:36,o,en,You cannot use otherwise.,4_9hours.mp4,7439
07:28:39,l,en,Nope.,4_9hours.mp4,7440
07:28:40,l,en,"I have 2,900 runes.",4_9hours.mp4,7441
07:28:47,o,en,"Look, I could.",4_9hours.mp4,7442
07:28:51,l,en,But I simply don't want to.,4_9hours.mp4,7443
07:28:54,o,en,But I refuse to.,4_9hours.mp4,7444
07:28:56,o,en,You didn't share your tips with me.,4_9hours.mp4,7445
07:28:59,o,en,You have to learn.,4_9hours.mp4,7446
07:29:00,o,en,You want me to share my tips with you?,4_9hours.mp4,7447
07:29:02,l,en,"That's so anti-pride month, Tom.",4_9hours.mp4,7448
07:29:05,o,en,Let me share my tip with you.,4_9hours.mp4,7449
07:29:08,o,en,Just a tip.,4_9hours.mp4,7450
07:29:11,o,en,"I mean, that's what you asked for.",4_9hours.mp4,7451
07:29:13,o,en,I'm not gonna give you more without consent.,4_9hours.mp4,7452
07:29:16,o,en,"I'm asking for it, buddy.",4_9hours.mp4,7453
07:29:20,o,en,"Listen up, motherfucker.",4_9hours.mp4,7454
07:29:25,o,en,"Skip, skip, skip, skip, skip, skip.",4_9hours.mp4,7455
07:29:28,l,en,But the calves.,4_9hours.mp4,7456
07:29:29,l,en,The calves.,4_9hours.mp4,7457
07:29:30,o,en,Skip.,4_9hours.mp4,7458
07:29:31,o,en,I cannot watch the calves.,4_9hours.mp4,7459
07:29:33,o,en,Show me the calves.,4_9hours.mp4,7460
07:29:34,o,en,"Oh, you skipped.",4_9hours.mp4,7461
07:29:36,o,en,"You skipped, too.",4_9hours.mp4,7462
07:29:37,l,en,"You skipped, too.",4_9hours.mp4,7463
07:29:39,o,en,"Yeah, but you made me.",4_9hours.mp4,7464
07:29:44,o,en,Look what you made me.,4_9hours.mp4,7465
07:29:52,o,en,"Yeah, you're easily convincing yourself to eat more nicotine gum.",4_9hours.mp4,7466
07:30:00,o,en,"Ah, oh no. Oh, thank God.",4_9hours.mp4,7467
07:30:04,o,en,Thank God.,4_9hours.mp4,7468
07:30:08,o,en,Thank God.,4_9hours.mp4,7469
07:30:10,o,en,How? How?,4_9hours.mp4,7470
07:30:14,o,en,"Like, how?",4_9hours.mp4,7471
07:30:19,l,en,Now I'm dead? What the- He was screaming?,4_9hours.mp4,7472
07:30:22,l,en,I fainted from screaming?,4_9hours.mp4,7473
07:30:25,o,en,Death scream.,4_9hours.mp4,7474
07:30:30,o,en,Oh my God.,4_9hours.mp4,7475
07:30:32,o,en,"This motherfucker. Oh, this poison. Don't do it, don't do it.",4_9hours.mp4,7476
07:30:35,o,en,The fucking poison missed. Oh my God.,4_9hours.mp4,7477
07:30:37,o,en,Yeah.,4_9hours.mp4,7478
07:30:39,o,en,How far does this shit go?,4_9hours.mp4,7479
07:30:41,o,en,I'm dead. Fuck.,4_9hours.mp4,7480
07:30:44,l,en,I'm dead too.,4_9hours.mp4,7481
07:30:46,o,en,That last thing I took.,4_9hours.mp4,7482
07:30:48,o,en,What's on my head? What's on my head?,4_9hours.mp4,7483
07:30:51,l,en,I have that too all the time.,4_9hours.mp4,7484
07:30:54,l,en,I really don't know what it does.,4_9hours.mp4,7485
07:30:56,l,en,Oh my God.,4_9hours.mp4,7486
07:30:57,l,en,Okay.,4_9hours.mp4,7487
07:31:00,l,en,One more.,4_9hours.mp4,7488
07:31:02,l,en,I'm living.,4_9hours.mp4,7489
07:31:05,l,en,And I'm leaving.,4_9hours.mp4,7490
07:31:12,o,en,"Yes, yes. You can kill the fuck on the head.",4_9hours.mp4,7491
07:31:16,o,en,And then you don't take damage anymore.,4_9hours.mp4,7492
07:31:18,o,en,It's a fucking parasite.,4_9hours.mp4,7493
07:31:24,l,en,"Yeah, fuck you.",4_9hours.mp4,7494
07:31:31,o,en,Fuck.,4_9hours.mp4,7495
07:31:36,o,en,"Oh, I'm in the poison. Fuck, fuck, fuck.",4_9hours.mp4,7496
07:31:52,o,en,"Oh, oh, oh, oh, oh, oh, oh.",4_9hours.mp4,7498
07:31:58,o,en,Oh.,4_9hours.mp4,7499
07:31:59,o,en,Boomba.,4_9hours.mp4,7500
07:32:02,o,en,This fucking slow HP restoration.,4_9hours.mp4,7501
07:32:08,o,en,"Like, why would they even present it to you?",4_9hours.mp4,7503
07:32:10,o,en,Is there any way that it's actually good?,4_9hours.mp4,7504
07:32:13,o,en,"No, no.",4_9hours.mp4,7505
07:32:15,o,en,It's a punishment.,4_9hours.mp4,7506
07:32:17,o,en,It's a bait.,4_9hours.mp4,7507
07:32:26,o,en,Okay.,4_9hours.mp4,7508
07:32:26,o,en,"Oh, she's far.",4_9hours.mp4,7509
07:32:29,o,en,"Oh, I'm in the poison again.",4_9hours.mp4,7510
07:32:31,o,en,I'm not dealing any damage at all.,4_9hours.mp4,7511
07:32:39,o,en,I'm in the poison.,4_9hours.mp4,7512
07:32:43,l,en,Oh my God.,4_9hours.mp4,7513
07:32:44,l,en,No way.,4_9hours.mp4,7514
07:32:45,l,en,Fucking drove me over.,4_9hours.mp4,7515
07:32:47,l,en,"Get, get Gilly",4_9hours.mp4,7516
07:32:48,l,en,Oh no.,4_9hours.mp4,7517
07:32:50,o,en,"Nah, get Luigi.",4_9hours.mp4,7518
07:32:53,o,en,I'm gonna get died.,4_9hours.mp4,7519
07:32:55,o,en,Then Luigi will revive.,4_9hours.mp4,7520
07:32:57,o,en,And then Luigi can get me.,4_9hours.mp4,7521
07:33:01,o,en,It's old.,4_9hours.mp4,7522
07:33:02,o,en,Let's go.,4_9hours.mp4,7523
07:33:03,o,en,And then I can die again.,4_9hours.mp4,7524
07:33:05,o,en,You fucking poison.,4_9hours.mp4,7525
07:33:09,l,en,Oh my God.,4_9hours.mp4,7526
07:33:16,l,en,I'm distracting.,4_9hours.mp4,7527
07:33:19,l,en,I shouldn't be distracting.,4_9hours.mp4,7528
07:33:23,o,en,Fuck off.,4_9hours.mp4,7529
07:33:25,l,en,"Don't you dare do your earth shake, earthquake shaky shake.",4_9hours.mp4,7530
07:33:31,o,en,Earth shake.,4_9hours.mp4,7531
07:33:36,o,en,Hmm?,4_9hours.mp4,7532
07:33:40,o,en,Thank you.,4_9hours.mp4,7534
07:33:43,o,en,I have no more ideas.,4_9hours.mp4,7535
07:33:44,o,en,This is so fucked.,4_9hours.mp4,7536
07:33:45,o,en,"Oh, straight away.",4_9hours.mp4,7537
07:33:47,o,en,Oh my God.,4_9hours.mp4,7538
07:33:49,o,en,I'm fucking done.,4_9hours.mp4,7539
07:33:54,o,en,Of course he turns to stone.,4_9hours.mp4,7540
07:33:56,o,en,Because why the fuck wouldn't he?,4_9hours.mp4,7541
07:34:00,o,en,My fucking girlfriend can poison me again.,4_9hours.mp4,7542
07:34:09,o,en,"Yeah, why?",4_9hours.mp4,7543
07:34:10,o,en,You.,4_9hours.mp4,7544
07:34:14,l,en,"Oh, bullshit.",4_9hours.mp4,7545
07:34:15,l,en,"Bullshit, bullshit, bullshit.",4_9hours.mp4,7546
07:34:18,o,en,What is he?,4_9hours.mp4,7547
07:34:19,o,en,What is he doing?,4_9hours.mp4,7548
07:34:20,o,en,Fire?,4_9hours.mp4,7549
07:34:22,o,en,I don't know.,4_9hours.mp4,7550
07:34:25,o,en,That fucking slow.,4_9hours.mp4,7551
07:34:26,l,en,What about my item?,4_9hours.mp4,7552
07:34:27,l,en,"Oh yeah, my item already worked.",4_9hours.mp4,7553
07:34:29,o,en,Already triggered.,4_9hours.mp4,7554
07:34:30,l,en,Fuck.,4_9hours.mp4,7555
07:34:31,o,en,"Ah, bro.",4_9hours.mp4,7556
07:34:36,o,en,How did we get farther last time with the recluse?,4_9hours.mp4,7558
07:34:46,l,en,Raider duration of ultimate extended.,4_9hours.mp4,7559
07:34:50,l,en,"Well, I am not the raider",4_9hours.mp4,7560
07:34:54,o,en,"Oh, I'm the raider",4_9hours.mp4,7561
07:34:55,l,en,I am the wilder.,4_9hours.mp4,7562
07:34:56,o,en,I could use that.,4_9hours.mp4,7563
07:34:57,l,en,That's the last round I'm going to spin the wheel though.,4_9hours.mp4,7564
07:35:02,l,en,Like with the wheel spin.,4_9hours.mp4,7565
07:35:03,l,en,Wheel spin is now off.,4_9hours.mp4,7566
07:35:08,o,en,Want me to take it out of the timer?,4_9hours.mp4,7567
07:35:14,o,en,What?,4_9hours.mp4,7568
07:35:15,l,en,I already...,4_9hours.mp4,7569
07:35:16,l,en,"Yeah, Tom, you're lagging like crazy again.",4_9hours.mp4,7570
07:35:18,l,en,But I'm already taking it out of the timer.,4_9hours.mp4,7571
07:35:20,o,en,"Every time I tap out the game, my PC is like...",4_9hours.mp4,7572
07:35:23,o,en,I can't do this.,4_9hours.mp4,7573
07:35:24,o,en,No.,4_9hours.mp4,7574
07:35:25,l,en,I cannot do this anymore.,4_9hours.mp4,7575
07:35:28,o,en,End my suffering.,4_9hours.mp4,7576
07:35:30,l,en,Please just...,4_9hours.mp4,7577
07:35:32,l,en,Fucking kill me already.,4_9hours.mp4,7578
07:35:35,o,en,Please.,4_9hours.mp4,7579
07:35:36,l,en,"Please, please, please.",4_9hours.mp4,7580
07:35:40,o,en,Pretty please.,4_9hours.mp4,7581
07:35:41,o,en,With a cherry on top.,4_9hours.mp4,7582
07:35:59,l,en,Bro.,4_9hours.mp4,7583
07:36:11,c,en,Niklas.,4_9hours.mp4,7585
07:36:17,l,en,Every fucking time.,4_9hours.mp4,7586
07:36:18,l,en,Kills me every fucking time.,4_9hours.mp4,7587
07:36:23,l,en,"Okay, let's do this.",4_9hours.mp4,7588
07:36:25,l,en,Let's go Augur.,4_9hours.mp4,7589
07:36:26,l,en,I don't care.,4_9hours.mp4,7590
07:36:28,l,en,Fucking...,4_9hours.mp4,7591
07:36:30,l,en,Wilder.,4_9hours.mp4,7592
07:36:31,l,en,Wielder.,4_9hours.mp4,7593
07:36:32,l,en,"Wilder, wilder.",4_9hours.mp4,7594
07:36:36,l,en,"So, it's kind of fucked anyways.",4_9hours.mp4,7595
07:36:39,l,en,"Goodnight, night.",4_9hours.mp4,7596
07:36:40,l,en,Sleep well.,4_9hours.mp4,7597
07:36:43,l,en,"Hopefully we'll play again sometime, Flo.",4_9hours.mp4,7598
07:36:46,l,en,Thanks for being there for so long.,4_9hours.mp4,7599
07:36:49,l,en,See you next time.,4_9hours.mp4,7600
07:36:50,l,en,Bye.,4_9hours.mp4,7601
07:36:52,l,en,Bye bye.,4_9hours.mp4,7602
07:37:00,l,en,Art attack.,4_9hours.mp4,7606
07:37:04,l,en,"Yeah, we just had a run with Iron Iron and made it to the boss.",4_9hours.mp4,7607
07:37:08,l,en,"But this is such an asshole boss, dude.",4_9hours.mp4,7608
07:37:14,o,en,It's an older Lightning.,4_9hours.mp4,7609
07:37:15,o,en,"No, it's Lightning, right?",4_9hours.mp4,7610
07:37:17,o,en,"Yeah, it's Lightning.",4_9hours.mp4,7611
07:37:18,o,en,"Wait, what are we doing?",4_9hours.mp4,7612
07:37:19,o,en,The older one?,4_9hours.mp4,7613
07:37:20,o,en,Augur.,4_9hours.mp4,7614
07:37:22,o,en,Get Lightning shit.,4_9hours.mp4,7615
07:37:25,l,en,Let's just fuck it.,4_9hours.mp4,7616
07:37:27,l,en,And then...,4_9hours.mp4,7617
07:37:28,l,en,I can switch to Iron eye,4_9hours.mp4,7618
07:37:32,o,en,Sounds like a plan.,4_9hours.mp4,7619
07:37:35,o,en,I'm down.,4_9hours.mp4,7620
07:37:36,o,en,How do you want to do this?,4_9hours.mp4,7621
07:37:41,l,en,I'm gonna stay level 1 for the whole fucking game.,4_9hours.mp4,7622
07:37:45,l,en,"No, I'm actually gonna try.",4_9hours.mp4,7623
07:37:50,o,en,You're gonna make it look like you're actually trying.,4_9hours.mp4,7624
07:37:53,o,en,Exactly.,4_9hours.mp4,7625
07:37:54,o,en,I like your thinking form.,4_9hours.mp4,7626
07:37:56,l,en,"Yeah, just like Gilly last round.",4_9hours.mp4,7627
07:37:58,l,en,He's also just trying to make it look...,4_9hours.mp4,7628
07:38:02,l,en,I think Wilder is a bit boring.,4_9hours.mp4,7629
07:38:04,l,en,He's not fun.,4_9hours.mp4,7630
07:38:05,o,en,"Wilder, why can't you fucking stray here?",4_9hours.mp4,7631
07:38:07,o,en,What do I do?,4_9hours.mp4,7632
07:38:10,o,en,All I do is try.,4_9hours.mp4,7633
07:38:13,o,en,You're literally a fucking...,4_9hours.mp4,7634
07:38:16,o,en,Try hard.,4_9hours.mp4,7635
07:38:17,o,en,"No, you're a tree because you're throwing so much shade.",4_9hours.mp4,7636
07:38:20,o,en,And then when some...,4_9hours.mp4,7637
07:38:21,o,en,"Oh, yeah.",4_9hours.mp4,7638
07:38:22,o,en,...strays come back at you...,4_9hours.mp4,7639
07:38:24,o,en,It's facts.,4_9hours.mp4,7640
07:38:25,o,en,How can it be shade if it's facts?,4_9hours.mp4,7641
07:38:30,o,en,Do you want me to lie to you?,4_9hours.mp4,7642
07:38:32,o,en,Is that what you want?,4_9hours.mp4,7643
07:38:33,o,en,You don't want the truth?,4_9hours.mp4,7644
07:38:35,l,en,"Wait, what the fuck, Tom?",4_9hours.mp4,7645
07:38:38,l,en,Yeah.,4_9hours.mp4,7646
07:38:39,o,en,You want little white lies.,4_9hours.mp4,7647
07:38:41,o,en,I can't do that to you.,4_9hours.mp4,7648
07:38:42,o,en,No.,4_9hours.mp4,7649
07:38:44,o,en,I could never do that.,4_9hours.mp4,7650
07:38:45,o,en,Are we going over to this thing in the camp or...,4_9hours.mp4,7651
07:38:47,o,en,Where are we going?,4_9hours.mp4,7652
07:38:50,l,en,Give me some little white lies.,4_9hours.mp4,7653
07:38:53,l,en,I want to have fun while playing this game.,4_9hours.mp4,7654
07:38:57,l,en,"No, Rooney, you don't suck.",4_9hours.mp4,7655
07:39:00,o,en,Papi.,4_9hours.mp4,7656
07:39:02,l,en,El Papi.,4_9hours.mp4,7657
07:39:06,o,en,"No, no, no.",4_9hours.mp4,7658
07:39:11,o,en,"I'm churching it up, boys.",4_9hours.mp4,7659
07:39:12,o,en,"Yeah, I'm at the church.",4_9hours.mp4,7660
07:39:14,o,en,I'm preaching.,4_9hours.mp4,7661
07:39:18,l,en,"Oh, you mean this church.",4_9hours.mp4,7662
07:39:20,l,en,"Okay, because that's where I am.",4_9hours.mp4,7663
07:39:24,o,en,You know the church?,4_9hours.mp4,7664
07:39:25,o,en,"Well, then that isn't an fortunate...",4_9hours.mp4,7665
07:39:29,o,en,...but a serendipitous situation we're finding ourselves in.,4_9hours.mp4,7666
