text,language,source,timestamp,line 
Remembrance done.,,4_9hours.mp4,05:13:26,8713
"Also Executor finde ich aber gar nicht so scheiße, to be honest.",,4_9hours.mp4,05:13:36,8715
Das war cool.,,4_9hours.mp4,05:13:41,8717
Jealous und blessed flowers.,,4_9hours.mp4,05:13:44,8718
What do they do?,,4_9hours.mp4,05:13:46,8719
What do they do?,,4_9hours.mp4,05:13:50,8720
Ich hasse es.,,4_9hours.mp4,05:14:12,8724
Mhm.,,4_9hours.mp4,05:14:17,8726
Mhm.,,4_9hours.mp4,05:14:25,8728
Habe ich nicht mehr für recluse?,,4_9hours.mp4,05:14:33,8732
Ich muss viel für revenant.,,4_9hours.mp4,05:14:35,8733
Yes.,,4_9hours.mp4,05:14:39,8735
Mhm.,,4_9hours.mp4,05:14:43,8737
"Good luck, have fun, eat dick.",,4_9hours.mp4,05:14:45,8738
"Die geben mir Dexterity, plus 3.",,4_9hours.mp4,05:15:10,8740
Und sonst ist es halt für den Executor.,,4_9hours.mp4,05:15:13,8741
"Ähm, my character skill is active, unlocking use of curse.",,4_9hours.mp4,05:15:16,8742
"Cursed sword, restores HP.",,4_9hours.mp4,05:15:20,8743
Äh.,,4_9hours.mp4,05:15:23,8744
"Okay, ich muss den Sorcerer's Rise einfach machen und dann kriege ich für immer mehr FP.",,4_9hours.mp4,05:15:27,8745
Ach.,,4_9hours.mp4,05:15:32,8746
"Gilly, come on.",,4_9hours.mp4,05:15:34,8747
"We need redemption, yeah, we fucked it.",,4_9hours.mp4,05:15:38,8748
"Come in the discord into the, äh, Loonies gate discord.",,4_9hours.mp4,05:15:41,8749
"Please, please.",,4_9hours.mp4,05:15:47,8750
Come inside.,,4_9hours.mp4,05:15:50,8752
"I don't know if you're picking, äh, right, right, Parison.",,4_9hours.mp4,05:16:03,8753
Sorry.,,4_9hours.mp4,05:16:13,8754
Hello Mr. Parison.,,4_9hours.mp4,05:16:20,8755
How is the Parisoning?,,4_9hours.mp4,05:16:23,8756
Actually.,,4_9hours.mp4,05:16:35,8760
Fucking you did.,,4_9hours.mp4,05:16:37,8761
Hi.,,4_9hours.mp4,05:16:39,8763
"What's up, bitch?",,4_9hours.mp4,05:16:41,8764
What's up?,,4_9hours.mp4,05:16:45,8767
I just sent you an invite.,,4_9hours.mp4,05:17:01,8773
We're getting the band back together.,,4_9hours.mp4,05:17:05,8774
"Ich fand aber eigentlich, ich fand es auch mit Sandim richtig lustig.",,4_9hours.mp4,05:17:07,8775
"Ich fand es auch mit dir richtig lustig, Flo.",,4_9hours.mp4,05:17:10,8776
Von dem her.,,4_9hours.mp4,05:17:13,8777
I want to be the drummer.,,4_9hours.mp4,05:17:19,8781
Tom is going to sing.,,4_9hours.mp4,05:17:22,8783
"No, you have to play the guitar.",,4_9hours.mp4,05:17:23,8784
You're the singer.,,4_9hours.mp4,05:17:28,8785
You can't stop yapping so you can't stop singing.,,4_9hours.mp4,05:17:30,8786
"Yap, yap, yap.",,4_9hours.mp4,05:17:48,8792
"Okay, Sentient Pest again.",,4_9hours.mp4,05:18:02,8797
Always.,,4_9hours.mp4,05:18:10,8800
I'm not even holding my fucking stick right.,,4_9hours.mp4,05:18:11,8801
It's in my arm.,,4_9hours.mp4,05:18:14,8802
Yeah.,,4_9hours.mp4,05:18:19,8804
I can't hold sticks.,,4_9hours.mp4,05:18:20,8805
Sorry.,,4_9hours.mp4,05:18:22,8806
Bad drummer.,,4_9hours.mp4,05:18:23,8807
The worst actually.,,4_9hours.mp4,05:18:25,8808
"I can learn, I promise.",,4_9hours.mp4,05:18:35,8810
"Look, shots always fire.",,4_9hours.mp4,05:18:43,8813
Tom does the same with me.,,4_9hours.mp4,05:18:45,8814
You are going into season two right now.,,4_9hours.mp4,05:18:51,8817
Okay.,,4_9hours.mp4,05:19:25,8827
Can you send me the link to yours?,,4_9hours.mp4,05:19:30,8830
Fuck that.,,4_9hours.mp4,05:19:36,8833
"Is the piece of plastic still in the chat, you know?",,4_9hours.mp4,05:19:42,8835
About plastics.,,4_9hours.mp4,05:19:54,8838
"The plastic piece that broke off, is it still somewhere so we can...",,4_9hours.mp4,05:19:56,8840
just re like glue it I'm sure it's somewhere just 3d printed man it's,,4_9hours.mp4,05:20:00,8841
I hate this bitch and I will forever hate her,,4_9hours.mp4,05:21:50,8851
"I need to finish one of the mage towers but I think Tom too, I can also get",,4_9hours.mp4,05:22:09,8852
it from a dead enemy I thought they have to be alive ,,4_9hours.mp4,05:22:22,8853
"shit tree, let's take the shit tree ",,4_9hours.mp4,05:23:13,8856
I have a stone sword key  ,,4_9hours.mp4,05:24:06,8860
I'm trying ,,4_9hours.mp4,05:24:13,8861
how do I use my other spell I have,,4_9hours.mp4,05:25:06,8867
wait I didn't fucking loot did I,,4_9hours.mp4,05:25:42,8870
yeah give me a second,,4_9hours.mp4,05:25:51,8871
well green ping yeah no I cannot and literally I'm not capable of doing that,,4_9hours.mp4,05:26:05,8872
I'm here Luigi,,4_9hours.mp4,05:26:25,8874
"sorry I have massive boobs and I'm lying on them, how can I be too low?",,4_9hours.mp4,05:27:32,8880
let's do the mine since we're here already ,,4_9hours.mp4,05:27:42,8881
I didn't want to do that ,,4_9hours.mp4,05:28:37,8885
we,,4_9hours.mp4,05:29:08,8887
luigi we we we fucked the chum ,,4_9hours.mp4,05:29:13,8888
doesn't exist guys it's a fake castle,,4_9hours.mp4,05:29:39,8891
"Uh, coming.",,4_9hours.mp4,05:30:30,8897
"Ooh, spell of Kikos. Yeah. That's okay.",,4_9hours.mp4,05:30:47,8900
"In front of it, right?",,4_9hours.mp4,05:31:02,8902
"Yeah, I eat them when I actually take them,",,4_9hours.mp4,05:31:30,8907
but I usually don't fucking take them. That's my problem.,,4_9hours.mp4,05:31:35,8908
The boluses.,,4_9hours.mp4,05:31:40,8909
The little boss balls. The balls? The balls.,,4_9hours.mp4,05:31:45,8910
Still trying to understand what the fuck I'm doing.,,4_9hours.mp4,05:32:32,8920
Does that work? No.,,4_9hours.mp4,05:32:43,8921
Waste.,,4_9hours.mp4,05:33:31,8927
"Okay, now I don't have any more mana.",,4_9hours.mp4,05:33:57,8932
That's kinda fucked.,,4_9hours.mp4,05:34:01,8933
"Oh, I can get it back from the boss too? ",,4_9hours.mp4,05:34:09,8935
With what ability? ,,4_9hours.mp4,05:34:20,8937
"Yep, I got something back.",,4_9hours.mp4,05:34:36,8940
Just take the fucking mana back.,,4_9hours.mp4,05:35:13,8943
I don't get this. What am I doing even?,,4_9hours.mp4,05:35:18,8944
But then I still don't have mana when I use that.,,4_9hours.mp4,05:35:33,8947
Let's fucking go.,,4_9hours.mp4,05:37:04,8963
I have no time.,,4_9hours.mp4,05:37:08,8964
Jujibli is going.,,4_9hours.mp4,05:37:29,8965
We're going to summon Fipipi because I always call her Fipipi poopy puppy.,,4_9hours.mp4,05:37:37,8967
"And if we go with Luigi Peepee, it's going to be Fipipa.",,4_9hours.mp4,05:37:41,8968
Somewhere.,,4_9hours.mp4,05:37:55,8973
Maybe.,,4_9hours.mp4,05:37:58,8974
To blue because there's a church.,,4_9hours.mp4,05:38:01,8976
Who am I fighting?,,4_9hours.mp4,05:38:04,8977
I'm going to die.,,4_9hours.mp4,05:38:15,8978
I wanted to see if I can do some damage.,,4_9hours.mp4,05:38:20,8980
I do.,,4_9hours.mp4,05:38:24,8981
I fell down. I went down now.,,4_9hours.mp4,05:38:26,8982
Shit.,,4_9hours.mp4,05:38:28,8983
Look at my car.,,4_9hours.mp4,05:39:00,8985
Good old nuts.,,4_9hours.mp4,05:39:36,8987
Rani's Darkmoon? Gimme.,,4_9hours.mp4,05:40:04,8992
There's a dead raider. Gilly gilly gilly gilly gilly.,,4_9hours.mp4,05:40:15,8995
Get the raider stuff.,,4_9hours.mp4,05:40:18,8996
Get the raider stuff.,,4_9hours.mp4,05:40:20,8997
It's all for you.,,4_9hours.mp4,05:40:26,9000
"It's dead raider stuff, yeah.",,4_9hours.mp4,05:40:30,9002
Sad.,,4_9hours.mp4,05:40:45,9005
Green ping.,,4_9hours.mp4,05:40:54,9009
Same.,,4_9hours.mp4,05:41:05,9014
Um...,,4_9hours.mp4,05:41:10,9017
We should go to the castle.,,4_9hours.mp4,05:41:14,9019
Let's do this Evergale.,,4_9hours.mp4,05:41:19,9020
"You have a key, right?",,4_9hours.mp4,05:41:21,9021
My eyes are so dry.,,4_9hours.mp4,05:41:46,9027
Blink check.,,4_9hours.mp4,05:41:52,9030
Actually...,,4_9hours.mp4,05:41:56,9032
"Okay, castle is in the second circle.",,4_9hours.mp4,05:42:00,9034
Yeah.,,4_9hours.mp4,05:42:34,9043
"Yeah, I have issues with lags too.",,4_9hours.mp4,05:42:46,9045
Can't level up?,,4_9hours.mp4,05:42:50,9046
Fuck that.,,4_9hours.mp4,05:42:52,9047
"Okay, castle time.",,4_9hours.mp4,05:42:54,9048
"Wait, there's a jumpy thing.",,4_9hours.mp4,05:42:58,9050
Wrong direction!,,4_9hours.mp4,05:43:02,9052
Gilly.,,4_9hours.mp4,05:43:10,9055
You do this stupid.,,4_9hours.mp4,05:43:14,9057
Do you?,,4_9hours.mp4,05:43:18,9059
I think he has been chewing it again.,,4_9hours.mp4,05:43:20,9060
"Yeah, you're not fooling me.",,4_9hours.mp4,05:43:30,9062
You are not fooling me.,,4_9hours.mp4,05:43:32,9063
Gilly has been eating nicotine gums,,4_9hours.mp4,05:43:34,9064
until he fucking threw up.,,4_9hours.mp4,05:43:36,9065
He's retarded.,,4_9hours.mp4,05:43:38,9066
"Wait, where are you guys?",,4_9hours.mp4,05:43:48,9071
Maybe I can do this on my own.,,4_9hours.mp4,05:44:00,9074
"And literally, this is the first time I'm alone",,4_9hours.mp4,05:44:38,9086
because I didn't understand where the fuck you went.,,4_9hours.mp4,05:44:40,9087
No. ,,4_9hours.mp4,05:44:46,9090
"Oh yeah, I hit him like",,4_9hours.mp4,05:44:48,9091
for two seconds.,,4_9hours.mp4,05:44:50,9092
I don't want the fucking cocktail.,,4_9hours.mp4,05:45:04,9098
I want my mana back.,,4_9hours.mp4,05:45:06,9099
"Yeah, I'm down.",,4_9hours.mp4,05:45:10,9101
I'm down because I can...,,4_9hours.mp4,05:45:12,9102
I'm doing the fucking cocktail,,4_9hours.mp4,05:45:14,9103
420 times,,4_9hours.mp4,05:45:16,9104
before I actually get my fucking mana back.,,4_9hours.mp4,05:45:18,9105
This is so annoying.,,4_9hours.mp4,05:45:20,9106
I hate this character. I really do.,,4_9hours.mp4,05:45:22,9107
And now I don't have mana to do anything.,,4_9hours.mp4,05:45:24,9108
Can we get in there anymore?,,4_9hours.mp4,05:45:54,9122
Yeah.,,4_9hours.mp4,05:45:58,9124
"Yeah, there's no one.",,4_9hours.mp4,05:46:06,9128
Don't worry.,,4_9hours.mp4,05:46:12,9131
Okay.,,4_9hours.mp4,05:47:26,9144
But I'm level 10.,,4_9hours.mp4,05:47:44,9151
"Okay, goodbye.",,4_9hours.mp4,05:47:56,9154
I'm level 11.,,4_9hours.mp4,05:48:12,9159
Let's kill more crucible knights.,,4_9hours.mp4,05:48:22,9162
No more crucible knights for us.,,4_9hours.mp4,05:48:38,9163
Anything else to kill?,,4_9hours.mp4,05:49:12,9168
Sorry.,,4_9hours.mp4,05:49:17,9170
Yeah.,,4_9hours.mp4,05:49:29,9173
Yeah I thought you were right behind me anyways. You said you want more levels.,,4_9hours.mp4,05:50:00,9180
"I cannot tap you anymore, I have no mana.",,4_9hours.mp4,05:50:13,9181
Gonna get this grace here.,,4_9hours.mp4,05:50:21,9182
"Ow, wrong step.",,4_9hours.mp4,05:51:50,9194
"Oh, it's warm!",,4_9hours.mp4,05:52:24,9197
Ow!,,4_9hours.mp4,05:52:45,9200
Why is he spitting fire? Since when can this bitch do that? I'm down.,,4_9hours.mp4,05:52:49,9201
And it's ironeye,,4_9hours.mp4,05:52:57,9202
It's not me. I didn't know that I can do that. It just happened.,,4_9hours.mp4,05:53:26,9207
"Oh, I'm down. The other dude just ran over me.",,4_9hours.mp4,05:53:42,9211
Ow! Why is he sending ghost horses?,,4_9hours.mp4,05:54:02,9212
"Oh my fucking god. This bitch turns around out of nowhere and is like, you know what? I can spit fire.",,4_9hours.mp4,05:54:29,9214
Exactly.,,4_9hours.mp4,05:54:43,9217
I'm never gonna get up. Just kill them.,,4_9hours.mp4,05:54:47,9219
I was very concentrated and still died.,,4_9hours.mp4,05:55:00,9222
"Yeah, I'm gonna jump up there.",,4_9hours.mp4,05:55:06,9223
I died. I wanted to get Starlight Shards. Oh my god.,,4_9hours.mp4,05:57:11,9237
Please help me.,,4_9hours.mp4,05:57:14,9238
I can't get him. I'm too poopy brained.,,4_9hours.mp4,05:57:23,9241
Yeah.,,4_9hours.mp4,05:57:28,9243
"I can level up, actually.",,4_9hours.mp4,05:57:33,9245
I only need like 12k more to get to level 13.,,4_9hours.mp4,05:57:38,9247
"Okay, there's two, three dudes left.",,4_9hours.mp4,05:58:05,9255
One bigger one that should give more.,,4_9hours.mp4,05:58:08,9256
Yeah. I'm reclosing right now. I fucking hate her.,,4_9hours.mp4,05:58:16,9258
I'm gonna go level up again.,,4_9hours.mp4,05:59:02,9262
"Yeah, we can go level 13 now.",,4_9hours.mp4,05:59:11,9263
Perfect.,,4_9hours.mp4,05:59:15,9264
"You bought Starlight Shards, right?",,4_9hours.mp4,05:59:19,9266
I have no runes.,,4_9hours.mp4,05:59:25,9268
"Oh, okay.",,4_9hours.mp4,05:59:28,9270
I would never.,,4_9hours.mp4,06:00:04,9274
Who forgets healing?,,4_9hours.mp4,06:00:06,9275
Meh.,,4_9hours.mp4,06:00:17,9279
I only have 3.,,4_9hours.mp4,06:00:20,9281
I'm gonna go and buy the starlight shards.,,4_9hours.mp4,06:00:26,9284
Hi.,,4_9hours.mp4,06:01:00,9298
Hi.,,4_9hours.mp4,06:01:21,9307
How are you?,,4_9hours.mp4,06:01:25,9309
I am checking my emotes.,,4_9hours.mp4,06:01:36,9314
"Okay, that one is really fucking cute.",,4_9hours.mp4,06:01:50,9317
Yeah!,,4_9hours.mp4,06:01:53,9318
Just clapping.,,4_9hours.mp4,06:01:55,9319
Can I dance?,,4_9hours.mp4,06:02:00,9320
By my sword.,,4_9hours.mp4,06:02:04,9322
Point downwards.,,4_9hours.mp4,06:02:10,9324
Your place.,,4_9hours.mp4,06:02:11,9325
How do you do that?,,4_9hours.mp4,06:02:19,9330
"Yeah, what is it?",,4_9hours.mp4,06:02:23,9332
God damn it.,,4_9hours.mp4,06:02:27,9335
I'm gonna run to Tom.,,4_9hours.mp4,06:02:40,9338
"Ah, but we have to climb up there.",,4_9hours.mp4,06:03:05,9345
It's eating so much time.,,4_9hours.mp4,06:03:07,9346
"Yeah, no.",,4_9hours.mp4,06:03:27,9351
That's fucked.,,4_9hours.mp4,06:03:29,9352
That is fucked.,,4_9hours.mp4,06:03:31,9353
You just go back there.,,4_9hours.mp4,06:03:41,9358
"Yeah, we have to go together.",,4_9hours.mp4,06:03:47,9361
Can you wait for me?,,4_9hours.mp4,06:03:48,9362
"I'm respawning in, like, five seconds.",,4_9hours.mp4,06:03:49,9363
None of it is picking up.,,4_9hours.mp4,06:04:20,9376
I have no more flasks.,,4_9hours.mp4,06:05:13,9397
I have no more flasks.,,4_9hours.mp4,06:05:19,9399
"In your face, Gilly",,4_9hours.mp4,06:05:24,9402
"But we cannot drop more than one level, right?",,4_9hours.mp4,06:05:34,9407
"Yeah, perfect.",,4_9hours.mp4,06:05:39,9409
You might be correct here.,,4_9hours.mp4,06:05:46,9411
You might be correct.,,4_9hours.mp4,06:05:48,9412
But fuck it.,,4_9hours.mp4,06:05:50,9413
I need my runes back.,,4_9hours.mp4,06:05:53,9414
So I will just do that.,,4_9hours.mp4,06:05:54,9415
I'm still level 12.,,4_9hours.mp4,06:06:02,9418
Yep.,,4_9hours.mp4,06:06:09,9421
"Obviously, you lost one level.",,4_9hours.mp4,06:06:10,9422
Sorry.,,4_9hours.mp4,06:06:36,9430
"Wait, I didn't get my runes back.",,4_9hours.mp4,06:07:11,9437
"No, but I can't see where my runes are.",,4_9hours.mp4,06:07:18,9439
Why don't you help Gilly?,,4_9hours.mp4,06:07:25,9441
My fucking runes are also gone.,,4_9hours.mp4,06:07:41,9447
"Okay, I died extremely fast right now.",,4_9hours.mp4,06:07:48,9449
I think the fog gets worse after time.,,4_9hours.mp4,06:07:51,9451
No.,,4_9hours.mp4,06:08:03,9454
"I can't lose another level, so we will stay level 12.",,4_9hours.mp4,06:08:05,9456
"But I got maximum HP plus 10% from the boss, so...",,4_9hours.mp4,06:08:08,9457
It's not completely fucked.,,4_9hours.mp4,06:08:13,9459
Yeah.,,4_9hours.mp4,06:08:38,9471
"You always suggest that, and I'm always like,",,4_9hours.mp4,06:08:51,9476
"I don't want to do it, but then I'm like,",,4_9hours.mp4,06:08:53,9477
"Okay, Tom's already there.",,4_9hours.mp4,06:08:55,9478
And then I just get fucked too.,,4_9hours.mp4,06:08:58,9480
"Yeah, there was no problem.",,4_9hours.mp4,06:09:04,9482
But the second was just...,,4_9hours.mp4,06:09:05,9483
Let's never do that again.,,4_9hours.mp4,06:09:07,9484
"We wouldn't have gotten back anyways, I think.",,4_9hours.mp4,06:09:11,9485
"No, I won't do it again.",,4_9hours.mp4,06:09:33,9494
That's not worth it.,,4_9hours.mp4,06:09:39,9495
I could have been level 13.,,4_9hours.mp4,06:09:40,9496
"I gained 10% HP, but that was literally the level that I lost.",,4_9hours.mp4,06:09:45,9498
Walk bad.,,4_9hours.mp4,06:09:55,9501
"Yeah, I think the enemies that are against it...",,4_9hours.mp4,06:09:56,9502
Easy.,,4_9hours.mp4,06:09:59,9503
The moth and the fucking scorpion.,,4_9hours.mp4,06:10:00,9504
"Yeah, I know.",,4_9hours.mp4,06:11:31,9522
Can't attack that dude right now?,,4_9hours.mp4,06:11:44,9523
"Yeah, fuck that.",,4_9hours.mp4,06:12:12,9527
What?,,4_9hours.mp4,06:12:29,9531
"Oh she's cocooning me, I'm gonna die.",,4_9hours.mp4,06:12:34,9533
I'm spinning.,,4_9hours.mp4,06:12:41,9535
Get gilly back.,,4_9hours.mp4,06:13:44,9548
"Yes, good job.",,4_9hours.mp4,06:13:50,9550
That is a bullshit boss.,,4_9hours.mp4,06:14:02,9552
You're getting both of us actually.,,4_9hours.mp4,06:14:19,9556
Nope.,,4_9hours.mp4,06:14:26,9558
"It's gonna be though, I think.",,4_9hours.mp4,06:14:28,9559
I have one HP.,,4_9hours.mp4,06:14:54,9565
Nope.,,4_9hours.mp4,06:14:59,9567
It isn't.,,4_9hours.mp4,06:15:01,9568
"For a little bit, yeah.",,4_9hours.mp4,06:15:05,9570
"I cannot heal anymore, I have no more heals.",,4_9hours.mp4,06:15:07,9571
"Go away, go away.",,4_9hours.mp4,06:15:23,9575
Oh god.,,4_9hours.mp4,06:15:25,9576
Toaster PC.,,4_9hours.mp4,06:15:33,9579
"Nah, when I...",,4_9hours.mp4,06:15:42,9582
When you can get hits and...,,4_9hours.mp4,06:15:44,9583
I'm just gonna get refilled up.,,4_9hours.mp4,06:15:46,9584
Yeah.,,4_9hours.mp4,06:15:48,9585
Is it a...,,4_9hours.mp4,06:16:01,9590
Is it a...,,4_9hours.mp4,06:16:03,9591
"Oh, an item you find on the map.",,4_9hours.mp4,06:16:08,9593
Or a relic.,,4_9hours.mp4,06:16:10,9594
"Yeah, but Tom is invisible.",,4_9hours.mp4,06:16:18,9597
Yeah.,,4_9hours.mp4,06:16:29,9601
It's gonna fill back up.,,4_9hours.mp4,06:16:31,9602
It fills back up so quickly.,,4_9hours.mp4,06:16:38,9604
That's the problem.,,4_9hours.mp4,06:16:40,9605
Do you think so?,,4_9hours.mp4,06:16:47,9607
I don't think so.,,4_9hours.mp4,06:16:49,9608
Just kill the boss.,,4_9hours.mp4,06:16:51,9609
You got this.,,4_9hours.mp4,06:16:53,9610
Exactly.,,4_9hours.mp4,06:16:59,9613
I'm just taking a nap.,,4_9hours.mp4,06:17:10,9615
It's so nice here.,,4_9hours.mp4,06:17:12,9616
Shit.,,4_9hours.mp4,06:17:17,9618
Bad nap.,,4_9hours.mp4,06:17:19,9619
Bad nap.,,4_9hours.mp4,06:17:21,9620
Shit nap.,,4_9hours.mp4,06:17:23,9621
Wilder.,,4_9hours.mp4,06:17:27,9623
We've never done that.,,4_9hours.mp4,06:17:43,9628
Well recluse is really not it.,,4_9hours.mp4,06:17:49,9629
I just got improved claw attack power right?,,4_9hours.mp4,06:18:15,9633
well what am I good with? Strength and dex,,4_9hours.mp4,06:18:35,9637
kinda shitty,,4_9hours.mp4,06:18:37,9638
barely anyone has S scaling,,4_9hours.mp4,06:19:05,9639
"Recluse has intelligence and faith, yeah, but HP is a D.",,4_9hours.mp4,06:20:05,9642
Okay which one?,,4_9hours.mp4,06:20:33,9643
"Okay shit moth, shithead moth",,4_9hours.mp4,06:20:43,9644
One more round with a random character and then I can play Ironeye again,,4_9hours.mp4,06:20:53,9645
"Actually I really like the executor though, I really enjoyed those runs, when my controller was working again. ",,4_9hours.mp4,06:21:03,9646
"That was shit but executor is kinda nice, I would use him as second main.",,4_9hours.mp5,07:21:03,9647
What?,,4_9hours.mp4,06:21:13,9648
"He wasn't pinged, he was just happy he could just pinged.",,4_9hours.mp4,06:21:23,9649
"Scammed, scammed, scammed.",,4_9hours.mp4,06:21:33,9650
Fuck off ellie,,4_9hours.mp4,06:21:43,9651
Wait are you doing runes? I'm already at the church,,4_9hours.mp4,06:21:53,9652
"Nah fuck them, I go there",,4_9hours.mp4,06:22:03,9653
"Uh oh, network error occured",,4_9hours.mp4,06:22:13,9654
Can we not have problems for an hour atleast. Please? please? Just one hour,,4_9hours.mp4,06:22:23,9655
"Current session refound. Okay, yeah yeah yeah",,4_9hours.mp4,06:22:33,9656
"No just stay, be a good boy and stay",,4_9hours.mp4,06:22:43,9657
I'm back,,4_9hours.mp4,06:22:53,9658
Oh so I never killed them,,4_9hours.mp4,06:23:03,9659
"Samsies, where the fuck are they?",,4_9hours.mp4,06:23:13,9660
"Oh I'm standing right inside of them, the fuck? I'm trying to come but I'm going to be too slow",,4_9hours.mp4,06:23:23,9661
okay,,4_9hours.mp4,06:23:33,9662
"If you find the bloodhound fang, let me know.",,4_9hours.mp4,06:23:43,9663
"I think it's good for him, seems like a Wilder weapon",,4_9hours.mp4,06:23:53,9664
"No for me. I'm also a him, bitch.",,4_9hours.mp4,06:24:03,9665
I'm coming I'm coming,,4_9hours.mp4,06:24:13,9666
Aw that was a close call,,4_9hours.mp4,06:24:23,9667
God I have zero stamina,,4_9hours.mp4,06:24:33,9668
It is,,4_9hours.mp4,06:24:43,9669
Gonna go to the other church that's close to the circle.,,4_9hours.mp4,06:24:53,9670
"That's kinda fucked though, It's kinda annoying.",,4_9hours.mp4,06:25:03,9671
Lets try to get to level 7,,4_9hours.mp4,06:25:13,9672
"Gonna check out the castle, gonna check out what's in the castle",,4_9hours.mp4,06:25:23,9673
Yeah come with Luigi!,,4_9hours.mp4,06:25:33,9674
"Cruicible knights in the castle, lets do the cruicible knights on the second day then",,4_9hours.mp4,06:25:43,9675
Nothings lost,,4_9hours.mp4,06:25:53,9676
"Oh my God you stupid fucking child, die. I installed the killable children mod.",,4_9hours.mp4,06:26:03,9677
Fucking fuck not. We have to jump up there.,,4_9hours.mp4,06:26:13,9678
"Oi, I jump against the fucking wall, oi.",,4_9hours.mp4,06:26:23,9679
God's a fucking cunt.,,4_9hours.mp4,06:26:33,9680
"Improved spells and skills, I give that to you Tom",,4_9hours.mp4,06:26:43,9681
"Goomba, Goomba is fighting at the castle",,4_9hours.mp4,06:26:53,9682
No he's not,,4_9hours.mp4,06:27:03,9683
"Lets check the castlemaybe we can, no we can't",,4_9hours.mp4,06:27:13,9684
Yeah lets do that. Yeah ah no I already have two tailismans I can't pick it up,,4_9hours.mp4,06:27:23,9685
Stop tanking!,,4_9hours.mp4,06:30:04,9688
I'm on me way.,,4_9hours.mp4,06:30:22,9695
"Wait, where's the Grace though?",,4_9hours.mp4,06:30:30,9697
Here? Okay.,,4_9hours.mp4,06:30:32,9698
"Oh my god,",,4_9hours.mp4,06:30:38,9701
there's an Executor.,,4_9hours.mp4,06:30:40,9702
Yeah!,,4_9hours.mp4,06:30:46,9705
But you're not dying right now!,,4_9hours.mp4,06:30:48,9706
"Yeah I know, that I didn't hear.",,4_9hours.mp4,06:30:54,9709
I can't! The fucking Executor is,,4_9hours.mp4,06:31:12,9715
fucking bullying me!,,4_9hours.mp4,06:31:14,9716
"Oh my god, who is",,4_9hours.mp4,06:31:32,9723
"shooting me? Iron Eye, bitch.",,4_9hours.mp4,06:31:34,9724
Oh my god.,,4_9hours.mp4,06:31:36,9725
"Okay, there's two.",,4_9hours.mp4,06:31:38,9726
But the Executor is almost,,4_9hours.mp4,06:31:40,9727
"dead. Good job, Iron Eye.",,4_9hours.mp4,06:31:42,9728
"Yeah, be wary of Iron Eye.",,4_9hours.mp4,06:31:46,9730
Where is he?,,4_9hours.mp4,06:32:12,9739
I got him.,,4_9hours.mp4,06:32:31,9741
How many hits do you,,4_9hours.mp4,06:32:41,9744
need? What the fuck?,,4_9hours.mp4,06:32:43,9745
Gonna get the Grace.,,4_9hours.mp4,06:33:14,9756
It kinda is.,,4_9hours.mp4,06:33:21,9758
At least I'm level 6.,,4_9hours.mp4,06:33:23,9759
"Yeah, but you can level up a lot, right?",,4_9hours.mp4,06:33:29,9762
Oh my god.,,4_9hours.mp4,06:33:47,9766
When,,4_9hours.mp4,06:34:03,9768
is the fucking parry window?,,4_9hours.mp4,06:34:05,9769
I don't get this game,,4_9hours.mp4,06:34:07,9770
when it comes to parrying. I swear to god.,,4_9hours.mp4,06:34:09,9771
I don't like the Wilder.,,4_9hours.mp4,06:34:27,9774
Yeah.,,4_9hours.mp4,06:34:37,9778
Yeah.,,4_9hours.mp4,06:34:51,9783
Bring back our Baby,,4_9hours.mp4,06:34:57,9785
"Wait, Tom.",,4_9hours.mp4,06:35:14,9791
I have a talisman for you.,,4_9hours.mp4,06:35:18,9793
Who are you?,,4_9hours.mp4,06:35:30,9799
Me?,,4_9hours.mp4,06:35:32,9800
Smithing stone two?,,4_9hours.mp4,06:35:36,9802
I just dropped it.,,4_9hours.mp4,06:35:53,9808
I dropped another one.,,4_9hours.mp4,06:36:20,9818
I feel like the damage is so bad.,,4_9hours.mp4,06:36:39,9823
"Yeah, same.",,4_9hours.mp4,06:38:19,9840
We both died for that.,,4_9hours.mp4,06:38:21,9841
"Leave it heal, please.",,4_9hours.mp4,06:38:24,9842
I'm just saying.,,4_9hours.mp4,06:38:29,9843
I think our run is just fucked.,,4_9hours.mp4,06:39:21,9851
He's still dying.,,4_9hours.mp4,06:39:23,9852
"Wait, he's taking damage.",,4_9hours.mp4,06:39:25,9853
Do you see that?,,4_9hours.mp4,06:39:27,9854
He's dying.,,4_9hours.mp4,06:39:35,9858
You actually can see everything.,,4_9hours.mp4,06:39:48,9863
He's literally...,,4_9hours.mp4,06:39:52,9865
He's dying.,,4_9hours.mp4,06:39:54,9866
Can you reconnect to the run?,,4_9hours.mp4,06:39:57,9867
"Yeah, yeah we can stand up right now we are revived probably",,4_9hours.mp4,06:40:00,9868
"yeah, hahaha, what",,4_9hours.mp4,06:40:07,9869
But there's no grace everything is just fucked,,4_9hours.mp4,06:40:24,9871
see i think the next day won't start no but why is there no grace,,4_9hours.mp4,06:40:29,9872
why does the grace not work nothing's real,,4_9hours.mp4,06:40:42,9873
this is the supernatural purgatory ,,4_9hours.mp4,06:40:58,9875
"There's no grace, the graces are all offline",,4_9hours.mp4,06:41:39,9881
I'm gonna return to desktop,,4_9hours.mp4,06:41:43,9882
and just restart the game yeah,,4_9hours.mp4,06:41:52,9883
